id,new_item,new_resp,correct,rt
18,0,0,1,1.71134
18,1,1,1,2.033041
18,0,0,1,1.928853
18,0,0,1,1.592304
18,1,1,1,1.712319
18,1,1,1,2.395249
18,1,1,1,1.823854
18,1,1,1,2.858175
18,1,1,1,1.310769
18,0,0,1,1.410405
18,1,1,1,1.708963
18,1,1,1,2.35454
18,1,1,1,1.6301
18,1,1,1,1.661073
18,0,0,1,2.017654
18,1,1,1,3.716475
18,0,0,1,1.904778
18,0,0,1,1.086037
18,0,0,1,2.750927
18,0,0,1,1.195736
18,0,0,1,3.605143
18,0,0,1,0.994436
18,0,0,1,1.164932
18,1,1,1,3.806996
18,1,1,1,1.496665
18,0,0,1,1.806231
18,1,1,1,2.989917
18,0,0,1,1.484965
18,1,1,1,1.58325
18,1,1,1,1.967674
18,0,0,1,1.720227
18,0,0,1,0.980024
18,1,1,1,1.601047
18,0,0,1,1.415177
18,0,0,1,1.166745
18,0,0,1,0.978482
18,0,0,1,1.210265
18,0,0,1,1.103615
18,1,1,1,3.244233
18,1,1,1,1.41932
18,1,1,1,2.097085
18,1,1,1,1.071115
18,0,0,1,1.813459
18,1,1,1,2.140765
18,1,1,1,2.455916
18,0,0,1,1.771812
18,0,0,1,1.494661
18,0,0,1,2.542826
18,0,0,1,1.094542
18,0,1,0,NA
18,0,0,1,1.794667
18,1,1,1,3.582311
18,0,0,1,1.936437
18,0,0,1,1.295201
18,0,0,1,2.040054
18,1,1,1,2.111112
18,1,1,1,1.485214
18,0,0,1,1.496451
18,1,1,1,2.600237
18,0,0,1,2.137215
18,0,0,1,1.204805
18,1,1,1,1.945925
18,1,1,1,1.464664
18,0,0,1,1.592967
18,0,0,1,1.089848
18,0,0,1,0.99006
18,1,1,1,1.613641
18,1,1,1,1.662566
18,1,1,1,NA
18,1,1,1,1.421037
18,0,0,1,1.500489
18,0,0,1,1.702472
18,0,0,1,1.906787
18,0,0,1,NA
18,0,0,1,1.629709
18,0,0,1,0.99623
2,1,1,1,NA
2,1,1,1,1.296974
2,0,0,1,1.680421
2,0,0,1,1.364865
2,0,0,1,1.274793
2,0,0,1,1.265182
2,1,1,1,1.474366
2,0,1,0,1.703714
2,0,0,1,1.486025
2,1,1,1,1.384649
2,0,1,0,1.793607
2,1,1,1,1.489449
2,0,1,0,1.095195
2,0,0,1,1.491764
2,1,1,1,1.277191
2,1,1,1,1.371959
2,1,1,1,1.955343
2,0,0,1,1.355702
2,0,0,1,1.473236
2,1,1,1,2.229228
2,1,1,1,1.615174
2,1,1,1,1.496681
2,1,1,1,1.496129
2,0,0,1,1.482949
2,1,1,1,1.482441
2,1,1,1,1.285273
2,0,0,1,1.55683
2,0,0,1,1.385141
2,0,0,1,1.35373
2,1,1,1,1.484664
2,0,1,0,1.684809
2,1,1,1,1.258489
2,0,0,1,1.481114
2,1,0,0,1.477141
2,0,0,1,1.576264
2,1,1,1,1.510464
2,1,1,1,1.395443
2,0,1,0,1.940197
2,1,1,1,1.489917
2,0,0,1,1.833445
2,0,1,0,1.711968
2,0,1,0,1.707512
2,1,1,1,1.176809
2,0,0,1,1.486806
2,0,0,1,1.69706
2,0,0,1,1.304968
2,0,0,1,1.210775
2,1,0,0,1.53372
2,0,0,1,1.211977
2,1,1,1,1.713943
2,1,1,1,1.582682
2,1,1,1,1.275613
2,1,1,1,1.273802
2,1,1,1,1.180621
2,0,1,0,1.174303
2,0,0,1,1.788
2,0,0,1,1.369754
2,1,1,1,1.698028
2,1,1,1,1.802323
2,0,1,0,1.695342
2,0,1,0,1.378815
2,1,1,1,1.497851
2,0,0,1,1.705344
2,0,0,1,1.384946
2,1,1,1,1.598266
2,0,0,1,1.693592
2,1,1,1,1.28732
2,1,1,1,1.503652
2,1,1,1,1.294225
2,1,1,1,1.201057
2,1,1,1,1.401152
2,0,0,1,2.354967
2,0,0,1,2.026137
2,0,0,1,1.785744
2,1,0,0,1.592974
2,1,1,1,1.706443
2,0,0,1,1.678098
2,1,1,1,1.494347
2,0,0,1,1.29842
2,0,0,1,1.727415
2,1,1,1,1.505954
2,1,1,1,1.385961
2,1,0,0,1.283255
2,0,0,1,1.822559
2,0,1,0,1.69185
2,0,1,0,1.314865
2,0,1,0,1.198048
2,1,1,1,1.201487
2,1,1,1,1.196081
2,1,1,1,1.088045
2,1,1,1,1.501019
2,1,1,1,NA
2,1,1,1,1.311452
2,0,0,1,1.715561
2,0,0,1,1.505739
2,0,0,1,1.823715
2,1,1,1,1.589498
2,0,1,0,1.202318
2,1,1,1,1.734372
2,0,1,0,1.304644
2,1,1,1,1.329255
2,1,1,1,1.205146
2,0,1,0,1.320502
2,0,1,0,1.305459
2,0,1,0,1.320893
2,1,0,0,1.307253
2,0,0,1,1.720792
2,1,1,1,1.486516
2,1,1,1,1.386189
2,1,1,1,1.591002
2,0,1,0,1.282288
2,0,0,1,2.429439
19,1,0,0,NA
19,0,0,1,1.513404
19,1,1,1,1.525692
19,0,0,1,1.370798
19,1,1,1,1.370326
19,1,1,1,1.283072
19,1,1,1,1.282983
19,1,1,1,1.104341
19,0,0,1,1.504332
19,0,1,0,1.315287
19,0,1,0,1.584686
19,0,1,0,1.473844
19,0,0,1,1.617074
19,1,1,1,1.18662
19,1,1,1,1.295217
19,0,1,0,1.483196
19,0,0,1,2.05437
19,1,1,1,0.972841
19,0,0,1,2.319594
19,0,1,0,2.595739
19,1,0,0,2.064592
19,0,0,1,1.475334
19,0,0,1,1.387687
19,0,1,0,1.382747
19,0,0,1,1.37573
19,0,0,1,1.073483
19,0,1,0,1.734907
19,1,1,1,1.797094
19,0,0,1,0.938283
19,1,0,0,1.839324
19,0,1,0,1.241921
19,1,1,1,1.364239
19,1,1,1,1.600282
19,1,1,1,2.040037
19,0,0,1,2.235442
19,0,0,1,1.464746
19,1,0,0,1.514623
19,0,1,0,1.627204
19,0,0,1,1.502787
19,0,0,1,2.530175
19,0,1,0,1.371744
19,1,0,0,1.394721
19,0,0,1,1.383776
19,1,1,1,1.285855
19,1,1,1,1.211064
19,1,1,1,0.98598
19,1,1,1,1.203462
19,1,1,1,1.214969
19,1,0,0,1.376245
19,0,1,0,1.691821
19,1,0,0,1.593885
19,0,0,1,2.929435
19,1,1,1,2.516747
19,1,0,0,1.916681
19,1,1,1,1.589835
19,0,0,1,1.946643
19,0,1,0,1.079884
19,1,1,1,NA
19,1,1,1,NA
19,1,0,0,1.703875
19,0,1,0,0.970836
19,0,1,0,1.171581
19,0,0,1,1.264394
19,1,0,0,1.576251
19,1,1,1,1.368221
19,1,1,1,1.380769
19,1,0,0,1.080163
19,1,1,1,1.278099
19,1,1,1,NA
19,1,0,0,NA
19,1,1,1,1.680458
19,1,1,1,1.418077
19,0,1,0,3.048438
19,0,0,1,2.098981
19,0,0,1,1.087089
19,0,0,1,1.201494
19,0,0,1,1.317845
19,1,1,1,2.268354
19,1,1,1,1.499319
19,1,1,1,1.421315
19,0,1,0,1.81057
19,0,1,0,2.79174
19,0,1,0,1.746264
19,0,0,1,2.146282
19,0,0,1,1.31727
19,1,0,0,NA
19,1,1,1,1.579239
19,0,0,1,1.274179
19,1,1,1,1.917718
19,1,0,0,1.280193
19,1,1,1,1.303828
19,0,0,1,1.177186
19,0,0,1,1.90234
19,0,1,0,1.28797
19,0,1,0,1.183259
19,1,1,1,1.315949
19,0,0,1,1.601165
19,1,1,1,1.097821
19,1,0,0,2.016802
19,0,1,0,1.189412
19,1,1,1,1.104209
19,1,0,0,1.713443
19,1,1,1,0.970739
19,1,1,1,2.078627
19,0,1,0,1.076421
19,1,1,1,1.086913
19,1,1,1,1.528711
19,0,1,0,1.210064
19,0,0,1,1.943611
19,0,0,1,1.190053
19,0,0,1,1.749344
19,0,1,0,1.161042
20,1,1,1,1.572369
20,1,1,1,1.182795
20,0,0,1,1.92752
20,1,1,1,1.578721
20,1,1,1,1.416261
20,0,0,1,1.480222
20,0,0,1,1.381279
20,0,0,1,1.195967
20,1,1,1,1.940807
20,0,0,1,1.303132
20,0,0,1,1.471154
20,1,1,1,2.160887
20,1,1,1,1.30043
20,0,0,1,1.38117
20,1,0,0,2.098
20,0,0,1,1.17907
20,0,0,1,1.199607
20,1,1,1,1.509049
20,0,0,1,1.181706
20,0,0,1,1.249937
20,0,0,1,1.173971
20,1,1,1,1.50707
20,0,0,1,1.163777
20,0,1,0,1.794043
20,0,0,1,1.163276
20,1,1,1,1.286108
20,0,0,1,1.281054
20,1,1,1,1.397888
20,0,0,1,1.159046
20,0,0,1,0.977909
20,1,1,1,1.523935
20,1,1,1,1.490619
20,1,1,1,1.186343
20,0,0,1,1.295506
20,1,1,1,1.266676
20,0,0,1,1.052723
20,0,0,1,1.102014
20,1,1,1,1.696799
20,1,1,1,1.802254
20,1,1,1,1.314879
20,1,1,1,2.098406
20,1,1,1,1.095487
20,1,1,1,1.323133
20,1,1,1,1.076078
20,0,0,1,1.461949
20,1,1,1,1.384044
20,0,0,1,1.284919
20,0,0,1,1.10351
20,0,0,1,1.07102
20,1,0,0,1.626824
20,1,1,1,1.498208
20,0,0,1,1.044171
20,0,0,1,1.095877
20,1,1,1,1.636535
20,1,1,1,1.372228
20,1,1,1,1.003525
20,0,0,1,1.177017
20,1,1,1,1.575497
20,1,1,1,1.664747
20,1,1,1,1.418608
20,0,0,1,1.390275
20,0,0,1,1.226288
20,1,1,1,1.624046
20,0,0,1,1.049229
20,1,1,1,1.145258
20,1,1,1,1.270763
20,1,1,1,1.265043
20,0,0,1,1.506629
20,1,1,1,1.682134
20,0,0,1,0.970767
20,0,0,1,0.985189
20,1,1,1,1.625972
20,1,1,1,1.254185
20,0,0,1,1.073151
20,0,0,1,1.394088
20,1,1,1,1.153302
20,0,0,1,1.071954
20,0,0,1,0.979799
20,0,0,1,0.986476
20,1,1,1,2.029371
20,0,1,0,1.372403
20,1,1,1,1.282554
20,0,0,1,1.24568
20,0,0,1,1.372187
20,0,0,1,0.992826
20,0,0,1,0.986192
20,0,0,1,1.085275
20,0,0,1,0.995895
20,1,1,1,1.754277
20,0,0,1,0.945948
20,1,1,1,1.152001
20,0,1,0,1.488654
20,1,1,1,1.697116
20,1,1,1,1.462474
20,0,0,1,0.947804
20,1,1,1,1.687346
20,1,1,1,1.588266
20,1,1,1,1.683917
20,0,0,1,1.136049
20,1,1,1,1.478174
20,0,0,1,1.057371
20,1,1,1,1.399394
20,0,0,1,1.059241
20,0,0,1,0.880243
20,0,0,1,0.974362
20,1,1,1,1.835489
20,0,0,1,1.3851
20,1,1,1,1.709705
20,1,1,1,1.691062
20,0,1,0,2.010511
20,1,1,1,1.496939
20,1,1,1,1.484003
21,1,1,1,3.487275
21,0,0,1,1.904149
21,1,1,1,1.708942
21,0,0,1,1.713192
21,1,1,1,1.617182
21,0,0,1,1.618306
21,0,0,1,1.405641
21,1,1,1,1.834879
21,0,1,0,1.32255
21,1,0,0,1.84738
21,0,0,1,1.709685
21,0,1,0,2.225214
21,1,1,1,2.041117
21,0,1,0,1.978349
21,1,1,1,1.629866
21,0,0,1,2.453927
21,0,1,0,1.903805
21,1,1,1,1.313812
21,1,1,1,1.195187
21,0,1,0,3.135428
21,0,1,0,2.330377
21,0,1,0,1.412095
21,0,1,0,1.426378
21,1,1,1,1.313975
21,0,0,1,2.278448
21,0,0,1,1.911076
21,1,1,1,1.831248
21,1,1,1,1.410167
21,0,0,1,2.970921
21,1,1,1,3.283472
21,1,1,1,1.507461
21,0,1,0,1.404261
21,0,1,0,2.044606
21,1,1,1,1.419306
21,1,1,1,1.317313
21,1,1,1,1.313333
21,1,1,1,2.387404
21,1,0,0,2.241645
21,1,1,1,2.22185
21,1,1,1,2.859722
21,0,1,0,2.945745
21,0,0,1,1.839071
21,1,1,1,2.053162
21,0,0,1,1.945874
21,1,1,1,1.936669
21,1,1,1,2.468669
21,1,1,1,1.707154
21,0,1,0,3.666946
21,1,1,1,1.747037
21,1,1,1,2.367081
21,1,1,1,1.747444
21,0,1,0,1.412703
21,1,1,1,1.325682
21,0,1,0,1.304663
21,1,1,1,1.317002
21,0,1,0,1.411838
21,0,0,1,2.554695
21,0,0,1,1.433064
21,1,1,1,1.826379
21,1,1,1,1.626867
21,0,0,1,2.150213
21,1,1,1,1.50169
21,1,1,1,1.809325
21,1,1,1,1.528907
21,1,1,1,1.420534
21,1,1,1,1.766515
21,0,1,0,1.54149
21,0,0,1,1.938074
21,0,1,0,1.410401
21,1,1,1,1.535821
21,1,1,1,1.426836
21,0,1,0,2.301874
21,0,1,0,1.541693
21,1,1,1,1.65585
21,1,1,1,1.647689
21,1,1,1,1.980185
21,0,0,1,2.159977
21,0,0,1,1.641902
21,0,0,1,1.766491
21,1,1,1,2.482647
21,0,1,0,1.732755
21,0,0,1,2.065822
21,0,0,1,1.527993
21,1,1,1,2.392337
21,0,1,0,1.816928
21,1,1,1,1.633094
21,0,0,1,2.387155
21,0,1,0,1.946026
21,0,0,1,2.246696
21,1,1,1,2.713571
21,0,1,0,2.055778
21,1,1,1,1.642018
21,0,1,0,1.646724
21,1,1,1,1.523909
21,0,1,0,2.294025
21,0,0,1,2.381366
21,0,1,0,3.132639
21,1,1,1,1.948693
21,1,1,1,2.339661
21,0,1,0,2.039932
21,0,1,0,2.486084
21,0,1,0,1.947611
21,0,1,0,2.20992
21,1,1,1,1.636341
21,0,1,0,1.95209
21,1,0,0,1.837772
21,0,1,0,1.717925
21,1,0,0,1.933833
21,1,1,1,1.961241
21,0,1,0,1.432072
21,1,1,1,1.842868
21,1,1,1,1.53575
22,1,1,1,2.010957
22,1,1,1,1.301634
22,1,1,1,1.207307
22,1,1,1,1.089321
22,1,1,1,1.104061
22,1,1,1,2.626164
22,0,0,1,1.603097
22,1,1,1,1.583103
22,0,1,0,1.095242
22,1,1,1,1.079926
22,0,0,1,1.720725
22,1,1,1,1.271427
22,1,1,1,NA
22,1,1,1,1.197568
22,1,1,1,1.094715
22,1,1,1,1.18923
22,0,0,1,1.595427
22,0,0,1,1.701076
22,0,0,1,1.089676
22,1,1,1,1.717857
22,1,1,1,1.099116
22,0,0,1,1.410963
22,0,0,1,1.285973
22,0,0,1,0.970604
22,0,0,1,0.986324
22,1,1,1,1.619066
22,1,1,1,0.989538
22,0,0,1,1.290736
22,0,0,1,1.151807
22,0,0,1,1.101529
22,1,1,1,1.842686
22,0,0,1,1.849237
22,1,0,0,1.317523
22,0,0,1,0.957647
22,0,0,1,1.171446
22,0,0,1,1.199821
22,0,1,0,1.381225
22,1,1,1,1.08853
22,0,1,0,1.423467
22,0,0,1,1.611723
22,1,0,0,1.672621
22,1,1,1,1.1708
22,0,0,1,1.298328
22,0,0,1,0.977474
22,1,1,1,1.396247
22,1,1,1,1.317674
22,1,1,1,1.09845
22,1,0,0,2.136078
22,1,1,1,1.083495
22,1,1,1,1.095507
22,1,1,1,1.070634
22,0,1,0,1.180351
22,1,1,1,0.989217
22,0,0,1,1.41362
22,0,0,1,1.07985
22,0,0,1,1.080334
22,1,1,1,2.268577
22,0,0,1,1.52147
22,1,0,0,1.290805
22,1,1,1,1.823326
22,0,0,1,1.393076
22,1,0,0,1.079505
22,0,0,1,1.080537
22,1,1,1,1.508867
22,0,0,1,1.430646
22,1,1,1,1.376984
22,0,0,1,1.596039
22,0,0,1,0.985985
22,1,0,0,1.089524
22,0,0,1,0.973614
22,0,0,1,1.71501
22,1,1,1,1.614649
22,0,0,1,1.844991
22,1,0,0,1.186671
22,0,0,1,0.985386
22,0,1,0,1.60181
22,0,0,1,1.384061
22,1,1,1,1.458229
22,1,1,1,1.587561
22,1,1,1,1.535932
22,1,1,1,0.989199
22,1,1,1,1.426647
22,1,1,1,1.087013
22,1,1,1,1.099018
22,0,1,0,2.471728
22,1,0,0,1.826257
22,0,0,1,1.675519
22,1,1,1,1.509246
22,0,1,0,1.384256
22,0,0,1,1.485956
22,0,0,1,1.487331
22,1,1,1,1.482693
22,0,0,1,1.814104
22,1,1,1,NA
22,0,0,1,1.593761
22,0,0,1,1.307268
22,0,0,1,2.308509
22,0,0,1,1.974794
22,1,1,1,1.510448
22,0,0,1,1.504698
22,0,1,0,2.430245
22,0,0,1,1.59517
22,0,0,1,1.91544
22,0,0,1,2.419021
22,1,1,1,1.847458
22,0,1,0,1.299566
22,1,1,1,0.98651199999999994
22,1,1,1,0.986458
22,1,1,1,2.16995
22,0,0,1,1.603919
22,0,0,1,1.274193
22,1,1,1,1.721642
23,0,0,1,NA
23,0,0,1,1.299111
23,1,1,1,2.405949
23,1,1,1,1.292922
23,1,1,1,1.321415
23,0,0,1,1.816315
23,0,0,1,1.204713
23,0,0,1,1.092917
23,1,0,0,1.418015
23,0,0,1,1.091209
23,1,0,0,1.203994
23,1,1,1,1.606496
23,1,1,1,1.161414
23,0,0,1,1.391949
23,0,0,1,1.31202
23,0,0,1,1.192201
23,0,0,1,1.298095
23,0,0,1,NA
23,0,0,1,1.864179
23,0,0,1,1.213152
23,0,0,1,1.220193
23,1,1,1,1.6006880000000001
23,0,0,1,1.594467
23,0,0,1,1.083016
23,1,0,0,1.625065
23,0,0,1,1.322851
23,1,0,0,1.202495
23,1,0,0,2.337004
23,1,1,1,1.502679
23,0,0,1,1.309949
23,1,0,0,1.53852
23,0,0,1,1.101223
23,1,0,0,0.973078
23,1,0,0,1.095638
23,1,0,0,0.967655
23,0,0,1,1.933669
23,0,0,1,1.211348
23,0,0,1,1.792705
23,0,0,1,0.982707
23,0,0,1,0.983287
23,0,0,1,1.314978
23,1,0,0,0.881534
23,1,0,0,0.992259
23,0,0,1,1.602475
23,1,1,1,1.613319
23,0,0,1,1.713428
23,1,0,0,1.09852
23,0,0,1,1.104728
23,0,0,1,0.988991
23,1,0,0,1.09426
23,1,1,1,2.600202
23,0,0,1,1.413724
23,1,0,0,2.880936
23,1,1,1,2.42671
23,0,0,1,1.932404
23,1,1,1,2.480812
23,1,1,1,1.955786
23,1,0,0,2.24821
23,1,0,0,1.216577
23,1,0,0,0.976968
23,1,0,0,0.767311
23,0,0,1,0.961389
23,1,0,0,0.869949
23,1,0,0,1.092495
23,0,0,1,0.876909
23,0,0,1,0.877667
23,0,0,1,1.696012
23,1,0,0,1.92643
23,1,1,1,1.568175
23,1,1,1,0.980617
23,0,1,0,0.877152
23,0,1,0,0.986054
23,0,1,0,1.205016
23,0,0,1,1.17208
23,0,0,1,0.989883
23,0,0,1,0.871196
23,1,0,0,0.876928
23,1,0,0,0.767031
23,1,0,0,0.984384
23,0,0,1,1.079602
23,0,1,0,1.292359
23,0,1,0,0.946073
23,1,1,1,1.928363
23,0,1,0,1.086732
23,1,0,0,1.412958
23,1,0,0,1.613917
23,1,0,0,0.98554
23,1,0,0,1.329421
23,1,0,0,0.871039
23,1,0,0,0.876671
23,0,1,0,1.067987
23,1,1,1,1.393002
23,1,0,0,1.080373
23,0,1,0,1.297815
23,1,0,0,0.856773
23,1,0,0,0.752109
23,1,0,0,0.770027
23,1,0,0,0.770411
23,1,1,1,0.854111
23,0,1,0,0.986717
23,1,1,1,0.979861
23,1,1,1,0.879902
23,0,0,1,1.164902
23,0,0,1,0.879395
23,0,0,1,0.872133
23,1,0,0,0.878414
23,0,0,1,0.882408
23,0,0,1,0.868063
23,1,0,0,0.876851
23,0,0,1,0.77075
23,0,0,1,1.098249
23,0,0,1,1.59199
24,0,0,1,1.733328
24,1,1,1,1.931346
24,0,0,1,2.574678
24,0,0,1,2.409984
24,0,0,1,1.393348
24,0,0,1,1.212345
24,0,0,1,1.081562
24,1,1,1,1.489452
24,0,0,1,1.497688
24,1,1,1,2.807477
24,0,0,1,2.600482
24,1,1,1,3.57829
24,0,0,1,1.374796
24,1,1,1,1.494102
24,1,1,1,2.895387
24,1,1,1,4.145471
24,1,1,1,1.567849
24,1,1,1,NA
24,1,1,1,1.828172
24,0,0,1,1.39875
24,0,0,1,0.97893
24,1,1,1,1.392414
24,1,1,1,1.310263
24,0,0,1,2.179223
24,0,0,1,1.19387
24,0,0,1,1.193043
24,0,0,1,1.738152
24,0,0,1,1.065189
24,1,1,1,1.467157
24,1,1,1,1.569609
24,0,0,1,4.389649
24,1,1,1,4.155037
24,1,1,1,1.309408
24,1,1,1,2.10587
24,0,0,1,1.498002
24,0,0,1,1.300339
24,1,1,1,1.517265
24,0,0,1,1.289682
24,1,0,0,2.863969
24,0,0,1,1.761094
24,0,0,1,0.989595
24,0,0,1,1.095901
24,0,0,1,1.080012
24,0,0,1,2.195922
24,1,1,1,1.740667
24,0,0,1,1.293017
24,1,1,1,1.926143
24,1,0,0,1.29078
24,0,0,1,1.325409
24,0,0,1,0.988618
24,0,0,1,1.100853
24,0,0,1,1.310557
24,1,1,1,2.493736
24,1,1,1,1.18561
24,0,0,1,1.523422
24,1,1,1,1.95568
24,0,0,1,1.508369
24,1,1,1,1.289196
24,1,1,1,2.798351
24,1,1,1,2.704884
24,0,0,1,1.724293
24,1,1,1,NA
24,0,0,1,1.8081
24,0,0,1,1.367079
24,0,0,1,1.211463
24,1,1,1,1.281257
24,1,1,1,1.262995
24,0,0,1,1.405994
24,0,0,1,1.857997
24,1,1,1,1.398404
24,0,0,1,1.175619
24,0,0,1,1.182075
24,0,1,0,1.403578
24,1,1,1,1.102349
24,1,0,0,1.838777
24,0,0,1,1.191705
24,0,0,1,3.242495
24,1,1,1,2.572124
24,0,1,0,1.082672
24,1,1,1,0.974794
24,0,0,1,1.826197
24,0,0,1,0.999585
24,0,0,1,0.883223
24,1,1,1,1.423046
24,1,1,1,3.845935
24,1,1,1,4.028457
24,1,1,1,NA
24,1,1,1,1.3946210000000001
24,1,1,1,1.973777
24,0,0,1,1.841934
24,1,0,0,NA
24,1,1,1,NA
24,1,1,1,1.756018
24,1,1,1,1.311128
24,0,0,1,1.510725
24,1,1,1,1.837799
24,0,0,1,1.303697
24,1,1,1,1.495044
24,1,1,1,NA
24,0,0,1,1.732047
24,1,1,1,NA
24,0,0,1,1.38609
24,1,1,1,2.184507
24,1,1,1,2.981449
24,1,0,0,1.63645
24,1,1,1,4.65526
24,1,1,1,1.399741
24,0,0,1,1.409666
24,1,0,0,3.26261
24,0,0,1,2.156808
24,0,0,1,1.101833
24,0,0,1,0.981417
25,0,0,1,3.528519
25,1,1,1,2.955089
25,0,0,1,1.936537
25,1,1,1,3.126267
25,1,1,1,1.804083
25,1,1,1,1.530209
25,1,1,1,1.205389
25,1,1,1,1.20587
25,1,1,1,1.861551
25,0,0,1,1.521058
25,1,1,1,1.626026
25,1,0,0,2.485978
25,1,0,0,2.412281
25,0,0,1,1.095904
25,0,0,1,1.320175
25,0,0,1,1.320616
25,0,1,0,3.255971
25,0,1,0,2.61501
25,0,0,1,2.46196
25,0,0,1,2.335535
25,1,0,0,1.498697
25,1,1,1,2.239751
25,1,0,0,2.158544
25,0,0,1,1.204967
25,0,0,1,1.423965
25,0,0,1,1.848547
25,1,1,1,2.029111
25,1,1,1,1.205462
25,0,1,0,1.189925
25,0,0,1,1.84596
25,1,0,0,0.767518
25,0,1,0,2.808903
25,0,0,1,1.817482
25,1,0,0,1.424109
25,0,0,1,1.425955
25,1,1,1,2.695196
25,1,1,1,0.986339
25,1,1,1,1.095996
25,0,1,0,3.118405
25,1,1,1,0.650041
25,1,1,1,4.548339
25,0,0,1,2.13073
25,1,1,1,2.805048
25,1,1,1,1.31496
25,0,0,1,2.705197
25,1,1,1,NA
25,0,0,1,2.255657
25,0,0,1,1.314401
25,0,0,1,3.235552
25,1,1,1,3.249658
25,0,1,0,1.080409
25,0,1,0,1.738053
25,0,1,0,NA
25,1,1,1,1.317524
25,1,1,1,2.1922
25,0,0,1,2.505693
25,1,1,1,NA
25,1,1,1,NA
25,1,1,1,NA
25,1,1,1,1.3084
25,1,1,1,1.098992
25,0,1,0,1.426632
25,1,1,1,1.751909
25,0,1,0,NA
25,1,1,1,1.09534
25,1,1,1,1.086729
25,0,1,0,1.518629
25,1,1,1,0.987817
25,0,1,0,1.31798
25,1,1,1,1.524307
25,0,1,0,1.096181
25,0,0,1,2.035819
25,1,1,1,2.571445
25,1,0,0,2.158487
25,0,0,1,1.317274
25,0,1,0,NA
25,0,0,1,1.961603
25,1,0,0,1.424255
25,0,0,1,1.205535
25,0,1,0,1.947548
25,0,0,1,1.708058
25,1,1,1,NA
25,1,1,1,1.424542
25,0,1,0,1.208161
25,1,1,1,1.299418
25,0,0,1,2.049354
25,1,1,1,2.158663
25,0,1,0,1.855595
25,1,1,1,1.095913
25,1,1,1,1.755418
25,1,1,1,1.196452
25,0,0,1,1.958906
25,0,0,1,1.205417
25,0,0,1,1.099308
25,1,0,0,0.986707
25,0,0,1,1.815763
25,1,1,1,2.380756
25,0,0,1,1.726217
25,0,0,1,1.596434
25,1,0,0,1.314749
25,1,1,1,1.736234
25,1,1,1,0.766988
25,1,1,1,1.736782
25,1,1,1,1.205352
25,0,0,1,1.838122
25,0,0,1,1.803666
25,0,0,1,1.189797
25,0,0,1,2.663968
25,0,0,1,1.4601
25,1,1,1,2.15808
25,0,1,0,1.855123
25,0,1,0,0.767895
26,1,1,1,NA
26,1,1,1,1.32199
26,1,1,1,1.206916
26,0,0,1,1.519859
26,1,1,1,1.386974
26,1,1,1,1.744442
26,0,0,1,1.739678
26,1,1,1,1.491248
26,0,0,1,1.388167
26,0,0,1,1.422505
26,1,1,1,1.610935
26,1,1,1,1.081284
26,0,0,1,1.292798
26,1,1,1,1.378561
26,0,0,1,1.497151
26,0,0,1,1.094938
26,0,1,0,NA
26,0,0,1,1.823218
26,0,0,1,0.981708
26,0,0,1,0.976828
26,1,1,1,1.61775
26,0,0,1,1.406551
26,1,1,1,1.709624
26,1,0,0,1.614932
26,0,0,1,1.501283
26,0,0,1,1.498274
26,1,0,0,1.759423
26,1,1,1,1.720496
26,0,0,1,1.497093
26,0,0,1,1.532408
26,1,1,1,1.614182
26,1,1,1,NA
26,1,1,1,1.374445
26,0,0,1,1.503701
26,1,1,1,2.261539
26,0,0,1,1.282952
26,1,1,1,1.156923
26,0,0,1,1.297892
26,0,0,1,1.695683
26,1,1,1,1.407218
26,1,1,1,1.298516
26,0,0,1,1.625684
26,1,1,1,1.53525
26,0,0,1,1.588797
26,0,0,1,1.201331
26,0,0,1,1.506571
26,0,0,1,1.720079
26,1,1,1,1.728407
26,0,0,1,1.398052
26,1,1,1,1.304151
26,1,1,1,1.701494
26,0,0,1,1.502182
26,1,1,1,1.370373
26,1,0,0,NA
26,0,0,1,1.094355
26,1,1,1,1.620746
26,0,0,1,1.410253
26,0,0,1,1.389924
26,0,0,1,NA
26,1,1,1,1.63175
26,1,1,1,1.204486
26,0,0,1,1.726794
26,0,0,1,2.035482
26,1,1,1,1.610658
26,1,1,1,1.09465
26,0,0,1,1.496154
26,1,1,1,1.493005
26,1,1,1,0.976771
26,0,0,1,1.613789
26,0,0,1,1.201201
26,0,0,1,1.5207
26,1,1,1,1.597188
26,1,1,1,1.098799
26,1,1,1,1.409162
26,1,1,1,0.968127
26,0,0,1,1.727926
26,0,0,1,1.095822
26,0,0,1,1.428786
26,1,0,0,1.421998
26,1,1,1,1.501185
26,0,0,1,1.613759
26,0,0,1,NA
26,1,1,1,1.473587
26,1,1,1,1.098148
26,1,1,1,1.427007
26,1,1,1,NA
26,1,1,1,1.094485
26,0,0,1,1.386983
26,0,0,1,NA
26,0,0,1,1.206884
26,0,0,1,1.20411
26,1,1,1,1.425675
26,1,1,1,0.985426
26,0,0,1,1.307838
26,0,1,0,1.508238
26,0,0,1,1.298762
26,0,0,1,1.392959
26,0,0,1,1.192159
26,0,0,1,1.208138
26,1,1,1,1.5188
26,1,1,1,0.989197
26,1,1,1,1.209133
26,1,1,1,1.089442
26,0,1,0,1.311436
26,0,0,1,1.518307
26,1,0,0,1.095647
26,1,0,0,1.095657
26,0,0,1,1.098818
